;segment_id;time_to_eruption
4226;680576870;5638844
2560;681419015;38982104
1053;681597161;30657487
3817;682307156;40251095
1672;68252733;5770098
2065;682559898;45540716
467;6825894;24622916
528;683147984;9261859
509;683189731;32545649
435;683713036;17045543
1851;684012682;19770960
2194;684459129;28093433
78;685475461;5453412
2678;68554865;8970839
557;685963584;42641672
2132;686204475;11579904
1640;686319781;43475277
635;687579699;16291400
3371;688439289;6780806
813;688474018;8211399
1024;688646840;13841004
3838;688821677;40992733
2319;688863755;29036557
2849;688885485;15168903
4075;688936958;24607221
4083;689182004;8494962
1298;689432564;38417772
2472;689743728;18908692
4319;690003543;301918
4214;690023172;39318407
3666;690122198;34777527
4265;690511200;16239735
3722;690551821;40774765
4054;690757040;18661793
3229;691610647;23821661
4329;691651457;776986
1196;692506393;328347
3237;692866315;4204581
1754;693331752;33241926
2783;693711777;24793592
377;694078395;8890699
718;694445719;36682367
3215;694533411;11053207
4428;694853998;31206935
2563;695289901;34422889
731;696135465;6163185
1574;696439511;32431619
57;696971052;33561672
1766;697134733;42373756
3408;69736057;14629192
3380;697387932;32192979
2801;69792430;28956613
171;697929895;5383738
2418;698305523;13903256
3226;698836059;8103790
3778;699219439;25986774
3476;700065514;8979063
2542;700212925;5897341
915;70034994;41670980
3399;700653041;13997090
212;701259694;21554893
1660;701856954;9437944
1666;701894096;23317088
4270;702021179;11104582
2994;703054059;44217151
1330;703643179;7993700
1363;703680106;7067195
808;703995178;23181765
1158;704032501;16135371
2645;704346315;16091778
2794;704532147;2076128
378;7048079;17345419
1573;705071426;11563700
2946;705698742;15965435
2360;70572268;18444547
3064;707495147;1412901
2562;708135369;46569278
4100;70904939;37160274
3769;709190899;45041782
3004;709906232;40089452
1412;710112502;687718
492;710643716;32420477
1056;711765596;23409702
2269;712274610;29058301
2773;712724986;6424856
2215;712763144;20227525
3787;713185402;38915309
83;713667596;27769677
1436;714430338;45878235
3324;715091350;17003348
1648;716144663;29139018
2666;716913886;2550705
1578;71739210;31545523
3862;717475057;19398540
2440;71759446;952018
2636;718033664;33170380
4107;718200870;11380066
2513;718462915;12552494
2337;718644391;14392806
4284;718703605;42614624
136;719416315;5612613
3142;719781230;27304461
2987;720228169;14875474
2897;72051814;37327068
1184;720575698;10791925
1017;720741430;1835373
3124;720753525;32290114
2363;720890684;2124920
926;723428785;42849582
3518;723952442;30458644
3167;724373652;21372615
3448;724659721;22763676
2446;725048491;34657742
3580;725076297;37703100
688;725374042;45264236
345;72574795;20862337
3587;72651203;36313769
3712;726757584;16569645
1953;727492101;33642326
2168;727532359;30748779
869;727859248;23444200
1538;728177222;21849128
1466;728388264;16624905
3157;729067389;5581193
1023;729423060;1262904
3547;729870090;31317486
357;729979472;11870576
190;730012471;27742695
2509;730035178;29828999
990;730414813;41130218
2115;730474221;2352232
3264;731705412;695309
2852;731902458;26509441
1495;731906543;41869281
545;732023304;4088400
4425;732107641;35798194
4128;732559655;27492743
856;733163436;30027490
3118;733637167;1267601
2095;733988337;46516617
2574;734437203;35225425
114;735284814;8151334
2060;735457649;22725024
391;73583691;30873928
428;736819201;7427676
534;736964441;13237465
3129;737027380;37227942
1527;737567375;33332304
2339;737743331;7486196
795;738046711;22050783
1259;738159093;42947215
2306;738483658;30944866
2445;738623702;20544357
3426;738756568;22157893
3394;739040077;27476496
1919;73907393;34807963
2432;739467017;16831328
1668;740319411;8487939
2642;740985437;6930450
2832;74103433;1194258
3150;74177304;28262029
79;742086401;40875911
3984;744216431;26705506
3205;74444849;14532757
2807;744889747;25461494
2496;745933123;27805288
1157;746150472;21712889
1348;746747513;31730885
254;747070761;1357697
4205;747235420;20518767
3544;747509362;14140763
889;748685049;33186729
3871;748798953;12997150
2174;74950304;6425751
3576;750535553;9763714
3845;750917663;35376963
1355;750996880;14405681
984;751048458;27609703
2332;751935661;23010078
1726;752550623;4004419
1619;752696336;1361395
482;752996947;39978289
1587;753004280;15846558
1015;754062892;34245105
2416;754268958;19349591
3220;754417738;16201124
3478;754595580;33165027
2004;754607970;14062284
3086;755831031;18969190
1146;755881810;1985644
870;756112127;28834416
1794;756127189;13490690
3697;757144677;33318990
3955;757508939;37254809
1003;758202509;24458875
1840;759435064;4362156
2233;760049256;36227904
2708;760116913;24595045
3710;76063161;760261
3600;760981960;34477908
4014;761124805;31650245
4343;76138463;20220396
2826;761400898;28897272
3677;761490111;16974386
2479;762074361;38621213
525;762505241;43106846
1816;763136378;7917172
3525;763161946;43015869
1147;763714603;35745145
1690;764791627;23035604
1291;765529516;58525
4091;765605236;7623491
2348;765692781;38264203
1457;76652896;29543094
3377;76666549;16776175
4088;768188637;28662441
239;768285401;42779545
879;768347073;22732952
387;768372906;39663358
2078;768648619;28142521
3848;768694864;29365769
1195;769093074;41161232
2230;769248851;7025916
4338;769664033;22920431
2355;770099985;3942179
3130;770118099;40625627
3166;770614342;24730805
2828;770662295;21641136
3241;770848302;27677701
1368;771107814;16126089
513;771516862;7794396
717;77152016;32682181
443;772542617;1337830
3752;772820574;9149477
1315;773118494;19821397
531;773228648;3675825
755;773884877;42139864
1894;773966416;43789329
2879;774503500;38924702
3435;775165856;36277889
4361;775553592;22431888
3942;775594946;52074
1873;77596096;25232373
3754;777091207;43052842
1295;777298307;13738023
1402;777577982;35279943
2899;778061276;2928100
773;778164804;20114388
4057;779448178;17750046
1299;77997948;15522108
4424;780472426;40804241
2005;780993101;16960105
3277;781091788;6264559
1541;781524342;38364599
2247;783029100;42976929
2692;783393259;26587595
4421;783608484;39912021
402;784608403;24339676
3373;784926776;3220534
4223;785072836;44182824
3045;785284985;2500456
2281;785585794;15343538
2036;785858556;9146209
275;786182879;29524662
872;786817871;29018495
2455;786931474;25591613
3804;787170108;7123211
2993;788094244;35959058
3491;788094431;45775338
2766;788232169;18190709
920;788274770;11884125
1252;788299378;637321
3853;788639531;26361731
1920;788713777;18102110
2182;789346799;27473276
3311;789459556;15933855
1932;789627929;37759150
677;789781713;29104309
285;790331967;30444078
4299;791207230;29687942
3913;792193372;22716469
1568;792396274;39417272
3918;792531498;34500086
4378;79312563;8195518
4355;793915326;1237245
39;794676693;44476899
1071;794889827;21688033
2442;795059117;28161520
1870;795317395;33611474
143;795941707;42380802
3619;795998482;43255434
1707;796309524;12039556
218;796943128;8213206
698;797097935;36951418
3190;797240914;22960961
3456;797838685;33526051
2825;797975693;40189568
1562;798148552;10755893
72;798681796;42496889
1709;798707305;34398400
3325;799060558;7868638
1256;799159875;36010999
2680;799250686;15412992
1960;79939928;453034
1309;799436544;39041688
2514;799740613;34741253
2142;799989470;41136115
3321;800161660;22811452
699;800654756;16818516
1072;80114783;24232514
514;801782182;27541219
2240;801932165;202308
3450;802310193;29938523
115;802939805;33743320
1001;804133866;12589163
1685;804791860;15083774
2159;80491904;29800324
1385;804951561;37566155
1650;805494552;24429556
411;80560725;33390570
2957;806061262;17662909
2220;806383961;14425066
896;806537516;5847670
838;807102745;14108330
3383;807142192;6690011
486;807148290;720761
1453;807399710;1910959
2333;807676191;431534
1725;807819960;12853572
189;808480147;46184123
2803;808578640;9484478
419;8090006;44573441
1263;809001604;35979800
4307;809062731;9039531
2720;809173313;11856839
1883;80938036;11074356
1900;809478053;8967429
1075;809771064;6880761
196;80983984;34598467
728;810149287;16308140
2673;810287611;24573235
2951;810516823;14310839
2580;810866813;47878878
4136;811808879;6013001
1753;81189189;4841073
2372;814194004;14384776
304;814375798;27128726
2855;814391272;4332675
3908;815391918;8480115
3105;81564935;29252414
3964;815763667;25348616
380;816292876;23626768
2288;816724903;27153432
2161;817076262;44519711
1877;817286562;29423875
1304;817448324;19447974
1765;817639495;17755762
2913;817882172;7942193
2012;818349007;21140122
1782;818554518;7469342
2669;818826504;19038283
4038;819035017;26568620
4183;81945203;4770147
1863;819627851;3958819
3454;820090972;23455205
4315;820409590;6263133
2322;820547235;8370038
2935;820907424;4646749
1623;82117335;4106369
913;821180602;4792549
1194;822515191;36572104
34;823017486;6227679
358;823707584;14267261
98;82371649;273119
452;826376398;2357339
3568;827203118;10434711
1407;827378125;42554440
200;827663810;18946673
3719;827726394;18659799
1126;827803506;87064
1499;828677947;26831955
2923;829153976;43311541
180;829175298;26603831
3662;82988051;41986436
3467;830125328;3731980
2141;830444553;1601054
1817;830597098;29352810
1005;830695026;5801334
2731;831302947;21388739
829;831609277;448429
1050;832751522;32383382
2063;83282816;18604385
930;833200083;4338588
2117;833522305;29644592
794;834484140;14417739
4215;834675891;17361808
2276;834933020;10977783
1205;835465883;5147499
1133;835523862;14083382
4267;835568306;13085749
3777;835774972;4525546
1251;836174334;41963035
1334;836288436;30474264
1733;837813772;2289070
905;837971591;6579567
1415;838313711;20844477
1362;840041017;18469631
1422;840522336;45887165
3917;84070532;24851687
1615;841450874;41908825
3330;842493767;1868956
3628;842894693;42089242
1718;84320679;26980345
3861;84405817;32952843
159;844506946;3475585
2369;844664347;4034512
3100;845774066;14028557
2952;845826858;17871560
497;846647124;15429076
1644;846682731;6343685
4021;846700750;24962338
3027;846744260;9242378
1555;847334954;17739855
4331;847962582;22577599
3422;84813922;27772881
3725;848581954;10979122
3234;849062809;11399432
3904;849505778;6591647
4217;851709109;41300237
2764;852414479;7813676
3784;852704648;25318122
1664;852989435;14436991
820;853508008;40540409
3395;853610632;39113252
1872;854172819;38801777
2341;854875548;22368776
2685;85499528;23724317
737;856254594;19355534
2480;85638848;14223668
4004;856612700;34338961
3728;857937585;42451735
2989;85810913;41489194
19;859183068;10412406
4165;859274173;44777890
3210;859652539;11617494
643;859975969;4979591
3832;859980212;17523064
2205;860288823;20387496
2689;860715236;37492314
796;861227030;26970533
3297;861257947;5112449
3127;862560124;31849857
2152;862920642;30842575
1735;864386280;41706313
614;864547424;39475415
982;864662939;29423632
2973;865072886;17440196
4015;865140960;12378202
1034;865285202;41546817
618;865386011;41681054
4193;865442778;15696694
2549;865525071;234373
1617;865612286;28706462
3994;866729893;39682712
1102;866758423;15462272
3170;866792357;11377813
2437;867093886;3057955
1061;868718273;40727402
3314;869119721;40957362
4348;869322144;25866833
1227;872179122;42482934
944;873082841;41843440
4426;873340274;15695097
311;873824973;13371172
13;874143536;925464
2585;874302891;26223811
1999;875102499;9361280
757;875430665;43272528
3924;875444277;37051785
3655;875498717;11870063
286;875833154;39405035
2154;876320481;12474140
894;876926968;6254136
3439;878601301;32526144
2404;878845901;7695508
3981;879147391;9428789
4025;879583320;30662973
3632;880673910;18323687
4390;881203310;26324017
2693;881308545;45096999
1828;881617953;22202669
1918;88163303;16099049
3161;882223051;34761643
2425;882372154;41517412
2884;882871649;10394739
1449;883285040;32820880
3659;883881569;42249043
3261;884581072;38966193
4411;884595880;3606427
2315;885754547;30303680
3622;88594602;30900097
2544;88629273;35585065
3670;886779816;6116546
828;886791279;32641012
736;887451003;21594709
3535;887752978;43760102
3532;887806307;11653660
1717;888093360;8287050
1790;889075076;39801686
3549;889132390;3672243
3729;889398383;13331244
981;889941422;42565219
2575;890707823;39444168
1597;890711897;37921783
681;891333219;36285310
587;89160029;12006994
3893;892564823;46692628
1294;892901225;38847445
3449;893831153;12271475
2527;89427159;13528092
3005;894661113;8739001
922;894718015;38220829
135;895093954;47362238
2259;895293769;6907655
4233;895915199;41807299
3051;896125994;23646670
3387;89642504;7124701
4073;896663620;24024877
257;897540717;41965572
2084;897667109;17824375
766;897887568;44759357
2407;898203011;28356591
4297;899031983;8888578
1831;900763028;19094424
314;900874409;25094501
2628;902114155;34347071
781;902375683;34714725
3835;903247415;34170168
2969;903393249;11084901
2239;903554939;42205896
2263;903626058;27504982
1284;903986584;37671145
3966;904214057;31255594
3176;904363850;37574532
1810;904405461;15287185
2121;905285790;10947438
1630;90572254;40787810
3279;905777338;18148192
2608;906979721;29900041
3764;908455284;34106525
3718;909127116;29336291
610;909369717;30779054
3819;910750522;3443506
2898;910820681;27833776
3766;911080236;5419610
1381;91142823;566176
2249;911997927;18619035
2886;912398552;6333275
719;912534056;321111
3956;912900119;2700230
4251;913731686;43905127
726;913946812;7669069
41;914704761;4282611
2342;915162394;42765018
2983;916444386;41184511
3082;916985784;7863851
1916;91887929;5217515
1881;919272254;13659890
4161;919465378;33435140
4191;919490181;14567066
4089;919939413;34340053
2749;920385595;5477808
2381;920741627;19721369
2346;920788801;2588106
2080;920938524;37915945
4174;921899048;30638718
414;92198020;17281453
2962;922017943;15801089
3350;922571639;28196595
133;922683102;6996188
2606;92343295;17392069
3985;923885506;42328174
1772;923936381;41863024
771;924684934;14756266
3309;924964672;16488673
73;92541280;27256080
2464;925438335;21295191
1182;925881906;37013443
2518;925884391;41682685
2827;927153725;4571542
2383;927854113;21477365
1560;928349115;23609353
941;928414279;26319791
495;928713250;11941339
2760;928777176;11347061
3390;930855206;6767348
3492;930904558;10301810
632;930971928;9009433
374;93102882;46435141
2501;931079153;11549750
2037;932084533;9159412
2992;932373769;10173877
64;932998594;15898458
3244;933997906;4658368
2601;934199817;39084989
4179;934488913;34795569
3822;935166347;2994226
2687;935508630;39028825
3823;93665383;47795821
2547;937238441;29590133
515;937843618;17795726
278;938109149;24302840
1732;938523364;8810795
210;939311744;13622266
272;939756690;16503874
639;939810412;41588186
2734;940842254;42449378
3031;940888397;24558416
1173;941091182;39225504
2710;942007851;38823851
478;942065636;38774206
716;942613600;39498290
1924;942814455;10577748
934;943345515;32965575
2584;943853322;39729341
436;944527607;2193658
2088;944538945;38063784
2134;944989966;19489480
1446;945760413;29228858
4415;946550540;2321246
366;946628340;46927271
2179;946903325;45967308
456;947090403;15365285
2958;9472096;15120042
1322;947471791;26169386
1365;947720191;31042221
950;948057434;29818874
1167;948292000;11954814
2050;948842365;26080824
3014;949484998;20003321
2525;949618731;40210831
641;949734355;18743399
4169;950816038;9753941
4225;950900627;24637298
1748;950950325;29633424
193;950978902;33564143
1696;951290289;32245688
4314;952179958;3476949
1719;952257811;8082473
20;952401993;18193401
2371;952458019;19525397
988;953346027;25246982
1066;953506583;42023151
1890;953949756;31914552
4003;955905528;14647630
2758;957184301;19501486
2573;957807611;29278695
1419;95810878;5908509
76;958203396;31020902
2916;958270939;6019340
226;958278520;26481755
692;958721439;36271424
1850;959086459;16311663
2307;961267980;26358188
1729;961651047;10409103
756;962787425;12868706
145;963052072;32638919
645;963569136;27930865
608;964004526;41206950
1751;965711043;43299417
1727;966651364;21213460
3163;967094967;815883
1712;967222678;8752558
4143;967302248;9391311
3805;968470048;27452509
1549;968597742;34643247
730;969170465;44382960
1228;969357718;46623187
4122;970061299;41931077
4009;970295022;40523122
3748;97075682;8186005
3694;971938966;32871608
166;972733285;27313265
550;973336622;20818447
2047;97337621;4074313
2136;973420892;98516
2241;974102108;292145
1198;974378027;41580768
777;974525074;2775988
353;974606400;4444406
2595;975367443;4482373
1595;975676374;19472953
3407;97579950;24600138
963;976236385;8703420
748;976707361;40389139
1040;976837402;31913439
2871;977030633;4844447
1089;977209796;17136820
1180;977386447;42528902
2926;977446624;19428869
42;978309515;20364404
186;978341311;36048263
477;979330433;21090434
2643;980247693;24961204
16;98049952;16644956
599;980559847;19100782
1258;980665370;26170785
659;98186373;20354679
541;982293994;34768629
1786;982336669;861058
2373;982455895;17992114
1740;982740029;24017773
1267;983270799;759643
457;984154541;5326048
2980;984224331;31885006
1667;984225590;23972299
2160;984949164;33102885
1285;985043652;41659584
4047;985125128;6175418
2763;985423081;25365917
3300;985614401;25497036
93;986058423;5930797
2051;986204419;9119922
1341;986642651;3688139
2755;986663011;3129608
3695;987026989;24517529
1774;987159268;7202883
1783;988251615;11784736
702;988661571;9432873
3138;990790400;14753961
2421;991016912;9985791
2002;991035709;39038131
1450;991044378;31609257
623;992018586;14274807
4317;993045904;42626540
2291;993446420;40287659
3842;993659832;19656447
1620;993663407;35517787
359;995669347;47715187
12;995888455;529841
1190;996425152;44904143
4347;996662864;10821523
1312;996855915;19232298
3421;997431578;13175429
3675;997573735;2635166
3239;998206879;30454621
4247;998393594;23064624
2626;998625201;46296746
3774;998818197;24733042
2559;998818893;40656101
3636;999761287;7511308
